0.220094 1
0.220094 1441
0.441376 2881
0.441376 4321
0.663822 5761
0.663822 7201
0.663822 8641
0.886268 10081
0.886268 11521
0.886268 12961
1.08746 14401
1.08746 15841
1.10871 17281
1.10871 18721
1.10871 20161
1.30871 21601
1.30871 23041
1.30871 24481
1.32996 25921
1.32996 27361
1.32996 28801
1.33236 30241
1.33236 31681
1.33236 33121
1.53116 34561
1.53116 36001
1.53116 37441
1.55122 38881
1.55122 40321
1.55122 41761
1.55361 43201
1.55361 44641
1.55361 46081
1.556 47521
1.556 48961
1.556 50401
1.75241 51841
1.75241 53281
1.75241 54721
1.7548 56161
1.7548 57601
1.7548 59041
1.77366 60481
1.77366 61921
1.77366 63361
1.77605 64801
1.77605 66241
1.77605 67681
1.77844 69121
1.77844 70561
1.77844 72001
1.78083 73441
1.78083 74881
1.78083 76321
1.97366 77761
1.97366 79201
1.97366 80641
1.97605 82081
1.97605 83521
1.97605 84961
1.97844 86401
1.97844 87841
1.97844 89281
1.99491 90721
1.99491 92161
1.99491 93601
1.9973 95041
1.9973 96481
1.9973 97921
1.99969 99361
1.99969 100801
1.99969 102241
2.00208 103681
2.00208 105121
2.00208 106561
2.00447 108001
2.00447 109441
2.00447 110881
2.00686 112321
2.00686 113761
2.00686 115201
2.19491 116641
2.19491 118081
2.19491 119521
2.1973 120961
2.1973 122401
2.1973 123841
2.19969 125281
2.19969 126721
2.19969 128161
2.20208 129601
2.20208 131041
2.20208 132481
2.20447 133921
2.20447 135361
2.20447 136801
2.21736 138241
2.21736 139681
2.21736 141121
2.21975 142561
2.21975 144001
2.21975 145441
2.22214 146881
2.22214 148321
2.22214 149761
2.22453 151201
2.22453 152641
2.22453 154081
2.22692 155521
2.22692 156961
2.22692 158401
2.22931 159841
2.22931 161281
2.22931 162721
2.2317 164161
2.2317 165601
2.2317 167041
2.23409 168481
2.23409 169921
2.23409 171361
2.23648 172801
2.23648 174241
2.23648 175681
2.41736 177121
2.41736 178561
2.41736 180001
2.41975 181441
2.41975 182881
2.41975 184321
2.42214 185761
2.42214 187201
2.42214 188641
2.42453 190081
2.42453 191521
2.42453 192961
2.42692 194401
2.42692 195841
2.42692 197281
2.42931 198721
2.42931 200161
2.42931 201601
2.4317 203041
2.4317 204481
2.4317 205921
2.43861 207361
2.43861 208801
2.43861 210241
2.441 211681
2.441 213121
2.441 214561
2.44339 216001
2.44339 217441
2.44339 218881
2.44578 220321
2.44578 221761
2.44578 223201
2.44817 224641
2.44817 226081
2.44817 227521
2.45056 228961
2.45056 230401
2.45056 231841
2.45295 233281
2.45295 234721
2.45295 236161
2.45534 237601
2.45534 239041
2.45534 240481
2.45773 241921
2.45773 243361
2.45773 244801
2.46012 246241
2.46012 247681
2.46012 249121
2.46251 250561
2.46251 252001
2.46251 253441
2.4649 254881
2.4649 256321
2.4649 257761
2.46729 259201
2.46729 260641
2.46729 262081
2.46968 263521
2.46968 264961
2.46968 266401
2.6398 267841
2.6398 269281
2.6398 270721
2.64219 272161
2.64219 273601
2.64219 275041
2.64459 276481
2.64459 277921
2.64459 279361
2.64698 280801
2.64698 282241
2.64698 283681
2.64937 285121
2.64937 286561
2.64937 288001
2.65176 289441
2.65176 290881
2.65176 292321
2.65415 293761
2.65415 295201
2.65415 296641
2.65654 298081
2.65654 299521
2.65654 300961
2.65893 302401
2.65893 303841
2.65893 305281
2.66132 306721
2.66132 308161
2.66132 309601
2.66371 311041
2.66371 312481
2.66371 313921
2.6661 315361
2.6661 316801
2.6661 318241
2.66849 319681
2.66849 321121
2.66849 322561
2.67088 324001
2.67088 325441
2.67088 326881
2.67327 328321
2.67327 329761
2.67327 331201
2.67566 332641
2.67566 334081
2.67566 335521
2.67805 336961
2.67805 338401
2.67805 339841
2.68044 341281
2.68044 342721
2.68044 344161
2.68283 345601
2.68283 347041
2.68283 348481
2.68522 349921
2.68522 351361
2.68522 352801
2.68761 354241
2.68761 355681
2.68761 357121
2.69 358561
2.69 360001
2.69 361441
2.69239 362881
2.69239 364321
2.69239 365761
2.69478 367201
2.69478 368641
2.69478 370081
2.69717 371521
2.69717 372961
2.69717 374401
2.69956 375841
2.69956 377281
2.69956 378721
2.70195 380161
2.70195 381601
2.70195 383041
2.70435 384481
2.70435 385921
2.70435 387361
2.70674 388801
2.70674 390241
2.70674 391681
2.70913 393121
2.70913 394561
2.70913 396001
2.71152 397441
2.71152 398881
2.71152 400321
2.86106 401761
2.86106 403201
2.86106 404641
2.86345 406081
2.86345 407521
2.86345 408961
2.86584 410401
2.86584 411841
2.86584 413281
2.86823 414721
2.86823 416161
2.86823 417601
2.87062 419041
2.87062 420481
2.87062 421921
2.87301 423361
2.87301 424801
2.87301 426241
2.8754 427681
2.8754 429121
2.8754 430561
2.87779 432001
2.87779 433441
2.87779 434881
2.88018 436321
2.88018 437761
2.88018 439201
2.88257 440641
2.88257 442081
2.88257 443521
2.88496 444961
2.88496 446401
2.88496 447841
2.88735 449281
2.88735 450721
2.88735 452161
2.88974 453601
2.88974 455041
2.88974 456481
2.89213 457921
2.89213 459361
2.89213 460801
2.89452 462241
2.89452 463681
2.89452 465121
2.89691 466561
2.89691 468001
2.89691 469441
2.8993 470881
2.8993 472321
2.8993 473761
2.90169 475201
2.90169 476641
2.90169 478081
2.90408 479521
2.90408 480961
2.90408 482401
2.90647 483841
2.90647 485281
2.90647 486721
2.90886 488161
2.90886 489601
2.90886 491041
2.91125 492481
2.91125 493921
2.91125 495361
2.91364 496801
2.91364 498241
2.91364 499681
2.91603 501121
2.91603 502561
2.91603 504001
2.91842 505441
2.91842 506881
2.91842 508321
2.92082 509761
2.92082 511201
2.92082 512641
2.92321 514081
2.92321 515521
2.92321 516961
2.9256 518401
2.9256 519841
2.9256 521281
2.92799 522721
2.92799 524161
2.92799 525601
2.93038 527041
2.93038 528481
2.93038 529921
2.93277 531361
2.93277 532801
2.93277 534241
2.93516 535681
2.93516 537121
2.93516 538561
2.93755 540001
2.93755 541441
2.93755 542881
2.93994 544321
2.93994 545761
2.93994 547201
2.94233 548641
2.94233 550081
2.94233 551521
2.94472 552961
2.94472 554401
2.94472 555841
2.94711 557281
2.94711 558721
2.94711 560161
2.9495 561601
2.9495 563041
2.9495 564481
2.95189 565921
2.95189 567361
2.95189 568801
2.95428 570241
2.95428 571681
2.95428 573121
2.95667 574561
2.95667 576001
2.95667 577441
2.95906 578881
2.95906 580321
2.95906 581761
2.96145 583201
2.96145 584641
2.96145 586081
2.96384 587521
2.96384 588961
2.96384 590401
2.96623 591841
2.96623 593281
2.96623 594721
2.96862 596161
2.96862 597601
2.96862 599041
2.97101 600481
2.97101 601921
2.97101 603361
3.0835 604801
3.0835 606241
3.0835 607681
3.08589 609121
3.08589 610561
3.08589 612001
3.08828 613441
3.08828 614881
3.08828 616321
3.09067 617761
3.09067 619201
3.09067 620641
3.09306 622081
3.09306 623521
3.09306 624961
3.09545 626401
3.09545 627841
3.09545 629281
3.09784 630721
3.09784 632161
3.09784 633601
3.10023 635041
3.10023 636481
3.10023 637921
3.10262 639361
3.10262 640801
3.10262 642241
3.10501 643681
3.10501 645121
3.10501 646561
3.10741 648001
3.10741 649441
3.10741 650881
3.1098 652321
3.1098 653761
3.1098 655201
3.11219 656641
3.11219 658081
3.11219 659521
3.11458 660961
3.11458 662401
3.11458 663841
3.11697 665281
3.11697 666721
3.11697 668161
3.11936 669601
3.11936 671041
3.11936 672481
3.12175 673921
3.12175 675361
3.12175 676801
3.12414 678241
3.12414 679681
3.12414 681121
3.12653 682561
3.12653 684001
3.12653 685441
3.12892 686881
3.12892 688321
3.12892 689761
3.13131 691201
3.13131 692641
3.13131 694081
3.1337 695521
3.1337 696961
3.1337 698401
3.13609 699841
3.13609 701281
3.13609 702721
3.13848 704161
3.13848 705601
3.13848 707041
3.14087 708481
3.14087 709921
3.14087 711361
3.14326 712801
3.14326 714241
3.14326 715681
3.14565 717121
3.14565 718561
3.14565 720001
3.14804 721441
3.14804 722881
3.14804 724321
3.15043 725761
3.15043 727201
3.15043 728641
3.15282 730081
3.15282 731521
3.15282 732961
3.15521 734401
3.15521 735841
3.15521 737281
3.1576 738721
3.1576 740161
3.1576 741601
3.15999 743041
3.15999 744481
3.15999 745921
3.16238 747361
3.16238 748801
3.16238 750241
3.16477 751681
3.16477 753121
3.16477 754561
3.16717 756001
3.16717 757441
3.16717 758881
3.16956 760321
3.16956 761761
3.16956 763201
3.17195 764641
3.17195 766081
3.17195 767521
3.17434 768961
3.17434 770401
3.17434 771841
3.17673 773281
3.17673 774721
3.17673 776161
3.17912 777601
3.17912 779041
3.17912 780481
3.18151 781921
3.18151 783361
3.18151 784801
3.1839 786241
3.1839 787681
3.1839 789121
3.18629 790561
3.18629 792001
3.18629 793441
3.18868 794881
3.18868 796321
3.18868 797761
3.19107 799201
3.19107 800641
3.19107 802081
3.19346 803521
3.19346 804961
3.19346 806401
3.19585 807841
3.19585 809281
3.19585 810721
3.19824 812161
3.19824 813601
3.19824 815041
3.20063 816481
3.20063 817921
3.20063 819361
3.20302 820801
3.20302 822241
3.20302 823681
3.20541 825121
3.20541 826561
3.20541 828001
3.2078 829441
3.2078 830881
3.2078 832321
3.21019 833761
3.21019 835201
3.21019 836641
3.21258 838081
3.21258 839521
3.21258 840961
3.21497 842401
3.21497 843841
3.21497 845281
3.21736 846721
3.21736 848161
3.21736 849601
3.21975 851041
3.21975 852481
3.21975 853921
3.22214 855361
3.22214 856801
3.22214 858241
3.22453 859681
3.22453 861121
3.22453 862561
3.22693 864001
3.22693 865441
3.22693 866881
3.22932 868321
3.22932 869761
3.22932 871201
3.23171 872641
3.23171 874081
3.23171 875521
3.2341 876961
3.2341 878401
3.2341 879841
3.23649 881281
3.23649 882721
3.23649 884161
3.23888 885601
3.23888 887041
3.23888 888481
3.24127 889921
3.24127 891361
3.24127 892801
3.24366 894241
3.24366 895681
3.24366 897121
3.24605 898561
3.24605 900001
3.24605 901441
3.24844 902881
3.24844 904321
3.24844 905761
3.30475 907201
3.30475 908641
3.30475 910081
3.30714 911521
3.30714 912961
3.30714 914401
3.30953 915841
3.30953 917281
3.30953 918721
3.31192 920161
3.31192 921601
3.31192 923041
3.31431 924481
3.31431 925921
3.31431 927361
3.3167 928801
3.3167 930241
3.3167 931681
3.31909 933121
3.31909 934561
3.31909 936001
3.32148 937441
3.32148 938881
3.32148 940321
3.32388 941761
3.32388 943201
3.32388 944641
3.32627 946081
3.32627 947521
3.32627 948961
3.32866 950401
3.32866 951841
3.32866 953281
3.33105 954721
3.33105 956161
3.33105 957601
3.33344 959041
3.33344 960481
3.33344 961921
3.33583 963361
3.33583 964801
3.33583 966241
3.33822 967681
3.33822 969121
3.33822 970561
3.34061 972001
3.34061 973441
3.34061 974881
3.343 976321
3.343 977761
3.343 979201
3.34539 980641
3.34539 982081
3.34539 983521
3.34778 984961
3.34778 986401
3.34778 987841
3.35017 989281
3.35017 990721
3.35017 992161
3.35256 993601
3.35256 995041
3.35256 996481
3.35495 997921
3.35495 999361
3.35495 1000801
3.35734 1002241
3.35734 1003681
3.35734 1005121
3.35973 1006561
3.35973 1008001
3.35973 1009441
3.36212 1010881
3.36212 1012321
3.36212 1013761
